cluster_id,logFC,logCPM,LR,p_val,p_adj,celltype
CD4+ Naive,7.820749584196989,11.25374591356484,11.743243935524285,6.106449722097116e-4,0.005495804749887405,CD4+ Naive
CD4+ TE,1.2865560498600426,14.406155062425555,6.775261033147899,0.009242997194109516,0.03169784006014599,CD4+ TE
TCRgd+,-1.4592669076169869,15.53971415077705,6.536897376674023,0.01056594668671533,0.03169784006014599,TCRgd+
CD4+ TFH,0.9921656539176062,11.117503895855611,1.3483754372768004,0.245562325932516,0.552515233348161,CD4+ TFH
CD4+ CM,0.17895424793525264,12.039980097142088,0.07022052989665184,0.7910159592206296,0.955342456242572,CD4+ CM
CD4+ EM,0.05760847086044083,18.397786233804098,0.022986903948666537,0.8794911332635764,0.955342456242572,CD4+ EM
CD8+ EM,0.028986496318554322,18.733527776285708,0.005570748261884972,0.9405031800476559,0.955342456242572,CD8+ EM
CD8+ TE,0.033497109027191205,17.066924928574476,0.003135908745594662,0.955342456242572,0.955342456242572,CD8+ TE
CD4+ Th1,-0.4223071679643136,12.095676397824635,0.23501711402811765,0.6278284120350697,0.955342456242572,CD4+ Th1
