cluster_id,marker_id,ID,logFC,AveExpr,t,p_val,p_adj,B,celltype,marker
CD8+ EM,CXCR5,CD8+ EM,0.02749168184958183,-0.08962987888888889,0.17264603881069016,0.8648560567673584,0.9994372479471529,-5.243661767460933,CD8+ EM,CXCR5
CD8+ TE,CXCR5,CD8+ TE,0.04314051102718398,-0.07694384472222222,0.16105421060728092,0.8738445067110742,0.9994372479471529,-4.847125569150661,CD8+ TE,CXCR5
CD4+ Th1,CXCR5,CD4+ Th1,-0.12974244213538166,-0.06039241884615385,-0.5490557279488819,0.5922731410568651,0.9994372479471529,-4.606929777519558,CD4+ Th1,CXCR5
CD4+ TFH,CXCR5,CD4+ TFH,0.2109939085188769,0.6525854545454546,0.23585676773755704,0.8178774928128315,0.9994372479471529,-4.599008305792923,CD4+ TFH,CXCR5
TCRgd+,CXCR5,TCRgd+,0.0024907258985169822,-0.037835825000000003,0.015330679023245083,0.9879370134960477,0.9994372479471529,-4.818489356512773,TCRgd+,CXCR5
CD4+ CM,CD19,CD4+ CM,-0.05498192411880586,0.04581168214285714,-0.2304989065530926,0.8210382046947262,0.9994372479471529,-4.607636798644593,CD4+ CM,CD19
CD4+ EM,CD19,CD4+ EM,0.01123871510772358,0.041543379411764704,0.17744365528005793,0.8612569499323084,0.9994372479471529,-5.2658800306453495,CD4+ EM,CD19
CD4+ TE,CD19,CD4+ TE,-0.0038993017309097277,0.02039188125,-0.02174808946046065,0.9829178118908626,0.9994372479471529,-4.630248407664581,CD4+ TE,CD19
CD8+ EM,CD19,CD8+ EM,0.013588106148384328,0.07160497222222222,0.11985380748529945,0.9059265478651315,0.9994372479471529,-5.249625443459831,CD8+ EM,CD19
CD8+ TE,CD19,CD8+ TE,0.006249636276311394,0.007470322222222223,0.04352776268556771,0.9657600582290343,0.9994372479471529,-4.8522270377144805,CD8+ TE,CD19
CD4+ Th1,CD19,CD4+ Th1,0.007172442336443814,0.010916307692307694,0.032866827743483706,0.9742800422027339,0.9994372479471529,-4.612266504215668,CD4+ Th1,CD19
CD4+ TFH,CD19,CD4+ TFH,0.06268770687318527,0.038766518181818185,0.12590762393350177,0.9020767624884753,0.9994372479471529,-4.599185935391686,CD4+ TFH,CD19
TCRgd+,CD19,TCRgd+,0.017222249557136336,0.07670013333333334,0.2816936043386524,0.7813913660773351,0.9994372479471529,-4.803497162529455,TCRgd+,CD19
CD4+ CM,OX40,CD4+ CM,-0.06755847769541787,0.25519280714285714,-0.09232374307782516,0.9277489014079332,0.9994372479471529,-4.608259439670981,CD4+ CM,OX40
CD4+ EM,OX40,CD4+ EM,0.057335804673820406,0.19561687647058823,0.1532437404708107,0.8800103293545442,0.9994372479471529,-5.269029778320068,CD4+ EM,OX40
CD4+ TE,OX40,CD4+ TE,0.08061943170716264,0.13542763125,0.09100351475211658,0.928619351136788,0.9994372479471529,-4.629966976391528,CD4+ TE,OX40
CD8+ EM,OX40,CD8+ EM,-0.06103272568632963,0.17088016388888888,-0.2009509771360299,0.8429900890004561,0.9994372479471529,-5.239581516949331,CD8+ EM,OX40
CD8+ TE,OX40,CD8+ TE,-0.04052457220141869,0.18668282722222224,-0.09852872660524606,0.9226013857856937,0.9994372479471529,-4.850568076834728,CD8+ TE,OX40
CD4+ Th1,OX40,CD4+ Th1,-0.049960579677269766,0.4982383076923077,-0.10302155517830273,0.9195180902836739,0.9994372479471529,-4.612093410397202,CD4+ Th1,OX40
CD4+ TFH,OX40,CD4+ TFH,0.07741536302032954,0.1875848,0.06513942092608156,0.9492317129403919,0.9994372479471529,-4.599238022381435,CD4+ TFH,OX40
TCRgd+,OX40,TCRgd+,-0.06890497546348166,0.1300472675,-0.23036270010668938,0.8204076976040939,0.9994372479471529,-4.808465973180026,TCRgd+,OX40
CD4+ CM,IFNg,CD4+ CM,-0.006830461880572301,0.057412817857142855,-0.022977813001778605,0.9819922560517919,0.9994372479471529,-4.608371462677378,CD4+ CM,IFNg
CD4+ EM,IFNg,CD4+ EM,0.025865612603438365,0.06033843529411765,0.18677493349443575,0.8540478819945934,0.9994372479471529,-5.264542927139386,CD4+ EM,IFNg
CD4+ TE,IFNg,CD4+ TE,0.057256819190720336,0.029892065625,0.2211902817583436,0.8277423223113888,0.9994372479471529,-4.628506419977645,CD4+ TE,IFNg
CD8+ EM,IFNg,CD8+ EM,0.03823031171046146,0.07342700555555555,0.6484091106590698,0.5249065664010606,0.9994372479471529,-5.094920178098989,CD8+ EM,IFNg
CD8+ TE,IFNg,CD8+ TE,0.05087232194856941,0.05070885555555556,0.5515299825685166,0.5880524269197747,0.9994372479471529,-4.788869930963262,CD8+ TE,IFNg
CD4+ Th1,IFNg,CD4+ Th1,-0.1258774647316593,0.21114706153846152,-0.4200077716486504,0.6813383446531094,0.9994372479471529,-4.609122504844747,CD4+ Th1,IFNg
CD4+ TFH,IFNg,CD4+ TFH,0.12811606021297176,0.032659263636363636,0.24667365801416133,0.8097035569142321,0.9994372479471529,-4.598985091159962,CD4+ TFH,IFNg
TCRgd+,IFNg,TCRgd+,0.09722453852161791,0.059487202777777776,0.6886161061714614,0.4998447332423118,0.9994372479471529,-4.730256847318952,TCRgd+,IFNg
CD4+ CM,CD39,CD4+ CM,-0.5257239425668677,0.3984185357142857,-1.4964341597700261,0.15674093565864494,0.9994372479471529,-4.581265088762794,CD4+ CM,CD39
CD4+ EM,CD39,CD4+ EM,-0.7134665683044923,0.6660223529411765,-1.3529324292797262,0.1937973431198057,0.9994372479471529,-4.601753286305274,CD4+ EM,CD39
CD4+ TE,CD39,CD4+ TE,-0.038474383010595505,0.0944765625,-0.21208762906488685,0.8347168194006024,0.9994372479471529,-4.628647836767155,CD4+ TE,CD39
CD8+ EM,CD39,CD8+ EM,0.057054221497534675,0.3979163611111111,0.08271269894413226,0.9349928383349404,0.9994372479471529,-5.2525334248545965,CD8+ EM,CD39
CD8+ TE,CD39,CD8+ TE,-0.05892073029483159,0.12298630555555555,-0.25104624979404816,0.8046217719462636,0.9994372479471529,-4.839278216281594,CD8+ TE,CD39
CD4+ Th1,CD39,CD4+ Th1,-2.480262993401041,1.1393926461538462,-0.7893660962205794,0.44405696257921,0.9994372479471529,-4.601472129018466,CD4+ Th1,CD39
CD4+ TFH,CD39,CD4+ TFH,-1.5156778915779283,0.4577181818181818,-2.2754906102255625,0.04388164995945516,0.9994372479471529,-4.5834117343967264,CD4+ TFH,CD39
TCRgd+,CD39,TCRgd+,-0.1806280629357591,0.16275389444444444,-1.2580928147918973,0.22443375929963724,0.9994372479471529,-4.537734066287137,TCRgd+,CD39
CD4+ CM,CXCR3,CD4+ CM,0.020988255909185037,0.04303442857142857,0.05122331609528763,0.9598712329909393,0.9994372479471529,-4.6083420867588325,CD4+ CM,CXCR3
CD4+ EM,CXCR3,CD4+ EM,0.04161627694389441,0.00358194117647059,0.1692479648097765,0.8675991329062352,0.9994372479471529,-5.266998156135112,CD4+ EM,CXCR3
CD4+ TE,CXCR3,CD4+ TE,0.016699007038729678,0.005722346874999999,0.05081335615771807,0.9601031950549199,0.9994372479471529,-4.630172370577969,CD4+ TE,CXCR3
CD8+ EM,CXCR3,CD8+ EM,0.053628887344584236,0.03749963888888889,0.3113529389925927,0.7591094124460155,0.9994372479471529,-5.217809310429604,CD8+ EM,CXCR3
CD8+ TE,CXCR3,CD8+ TE,0.06595948685920436,0.06547516666666667,0.36848961454341994,0.7168062467819909,0.9994372479471529,-4.823956689114781,CD8+ TE,CXCR3
CD4+ Th1,CXCR3,CD4+ Th1,-0.021801056348919837,0.48289692307692306,-0.08264662640125293,0.93539149408165,0.9994372479471529,-4.612162067753012,CD4+ Th1,CXCR3
CD4+ TFH,CXCR3,CD4+ TFH,-0.06793139738625381,0.07985522727272727,-0.09641922181370396,0.9249218192700029,0.9994372479471529,-4.599215336054286,CD4+ TFH,CXCR3
TCRgd+,CXCR3,TCRgd+,0.13432993861262293,-0.09278227166666667,0.559260455316111,0.582876209827398,0.9994372479471529,-4.75988548982273,TCRgd+,CXCR3
CD4+ CM,CD40L,CD4+ CM,-0.20004011823553866,0.16487142857142859,-0.5138702935466087,0.6153569251249991,0.9994372479471529,-4.604744525967573,CD4+ CM,CD40L
CD4+ EM,CD40L,CD4+ EM,0.04151272689321538,0.0976271514117647,0.2689540414803746,0.7912018741287465,0.9994372479471529,-5.249830760574587,CD4+ EM,CD40L
CD4+ TE,CD40L,CD4+ TE,-2.0784007142773367e-4,0.073612995625,-7.164045981894733e-4,0.9994372479471529,0.9994372479471529,-4.6302654442918785,CD4+ TE,CD40L
CD8+ EM,CD40L,CD8+ EM,0.011857305468145927,0.020419983333333332,0.11865397800090413,0.9068636188254979,0.9994372479471529,-5.249736024492525,CD8+ EM,CD40L
CD8+ TE,CD40L,CD8+ TE,0.02709979625441798,-0.0282195,0.13879475448942138,0.8911533448142575,0.9994372479471529,-4.848540628928716,CD8+ TE,CD40L
CD4+ Th1,CD40L,CD4+ Th1,0.31931449244728544,0.06914430769230769,0.7240132333984602,0.4818839981490288,0.9994372479471529,-4.603123173225057,CD4+ Th1,CD40L
CD4+ TFH,CD40L,CD4+ TFH,0.12099602904162636,0.06252691818181819,0.1837090048532256,0.8575842467346881,0.9994372479471529,-4.59910585670685,CD4+ TFH,CD40L
TCRgd+,CD40L,TCRgd+,0.00910681857628131,0.054155438888888886,0.11387064129491963,0.9106008061654185,0.9994372479471529,-4.816069503155678,TCRgd+,CD40L
CD4+ CM,PD-1,CD4+ CM,-0.03205940284573912,0.09088655,-0.11945065185012431,0.9066154576535377,0.9994372479471529,-4.608179030719664,CD4+ CM,PD-1
CD4+ EM,PD-1,CD4+ EM,0.017584561629180703,0.11865041176470588,0.08264094962457731,0.9351022885662565,0.9994372479471529,-5.275590638597356,CD4+ EM,PD-1
CD4+ TE,PD-1,CD4+ TE,-0.0027532438134822037,4.068250000000003e-4,-0.01601609547836085,0.9874195642318874,0.9994372479471529,-4.630256213008503,CD4+ TE,PD-1
CD8+ EM,PD-1,CD8+ EM,-0.02728421060860476,0.05048269888888889,-0.22551247116931974,0.8241211820623928,0.9994372479471529,-5.235542862766219,CD8+ EM,PD-1
CD8+ TE,PD-1,CD8+ TE,-0.04041797586399019,0.04650228333333334,-0.23934413708814753,0.8135428207598884,0.9994372479471529,-4.840490821155319,CD8+ TE,PD-1
CD4+ Th1,PD-1,CD4+ Th1,-0.025776719183378878,0.07103938461538462,-0.07076375325898733,0.9446627762184187,0.9994372479471529,-4.612195166663649,CD4+ Th1,PD-1
CD4+ TFH,PD-1,CD4+ TFH,0.005443988867375993,0.14379190909090908,0.009410599249139437,0.9926600380209127,0.9994372479471529,-4.599256688736604,CD4+ TFH,PD-1
TCRgd+,PD-1,TCRgd+,-0.06408944956185586,0.11572318888888888,-0.609471567554207,0.5498283044257106,0.9994372479471529,-4.749064634093329,TCRgd+,PD-1
