cluster_id,marker_id,ID,logFC,AveExpr,t,p_val,p_adj,B,celltype,marker
CD4+ TE,OX40,CD4+ TE,0.1195097309566322,0.162935365625,0.19042694327651297,0.8513696884039308,0.9997552398709111,-4.672982909577005,CD4+ TE,OX40
CD8+ EM,OX40,CD8+ EM,-0.01734622343877332,0.1793943861111111,-0.04973895277643275,0.96087817861036,0.9997552398709111,-5.610911784899214,CD8+ EM,OX40
CD8+ TE,OX40,CD8+ TE,0.012103642514356073,0.20391837777777777,0.03207404610763546,0.9747659729551952,0.9997552398709111,-5.0767695396764045,CD8+ TE,OX40
CD4+ Th1,OX40,CD4+ Th1,-0.03553262103886041,0.2938309423076923,-0.1006141582664026,0.9213918802709817,0.9997552398709111,-4.634755447888509,CD4+ Th1,OX40
CD4+ TFH,OX40,CD4+ TFH,0.07876513190348505,0.22273550909090908,0.08823735710968578,0.9312738990625972,0.9997552398709111,-4.604918765347672,CD4+ TFH,OX40
TCRgd+,OX40,TCRgd+,0.02184798553515899,0.13878435083333332,0.09684278743962108,0.9239213634678889,0.9997552398709111,-5.01258187152198,TCRgd+,OX40
CD4+ CM,IFNg,CD4+ CM,-0.01253450813823857,0.04315399642857143,-0.06660715909182004,0.947836280604893,0.9997552398709111,-4.626160644733032,CD4+ CM,IFNg
CD4+ EM,IFNg,CD4+ EM,0.011067173754530474,0.049677670588235294,0.1331592793918618,0.8956309315783335,0.9997552398709111,-5.627484061833635,CD4+ EM,IFNg
CD4+ TE,IFNg,CD4+ TE,0.03668492250000003,0.019778025,0.3853309983648477,0.7050666517899697,0.9997552398709111,-4.664188468763734,CD4+ TE,IFNg
CD8+ EM,IFNg,CD8+ EM,0.029781806851353464,0.06918558888888889,0.7464089730352625,0.46505808488250067,0.9997552398709111,-5.360858093149377,CD8+ EM,IFNg
CD8+ TE,IFNg,CD8+ TE,0.025505137091776906,0.04291775,0.8034450075900372,0.432199885533474,0.9997552398709111,-4.8714306362483875,CD8+ TE,IFNg
CD4+ Th1,IFNg,CD4+ Th1,-0.21625592974125382,0.1916867923076923,-1.1152571340444422,0.2849322735347846,0.9997552398709111,-4.587958395577422,CD4+ Th1,IFNg
CD4+ TFH,IFNg,CD4+ TFH,0.14035456702412846,0.020590318181818182,0.43021173607538726,0.6753487270296976,0.9997552398709111,-4.6030585397669235,CD4+ TFH,IFNg
TCRgd+,IFNg,TCRgd+,0.02440161853272752,0.04246284166666667,0.6332959575079015,0.5345047054639844,0.9997552398709111,-4.896940948379582,TCRgd+,IFNg
CD4+ CM,CD39,CD4+ CM,-0.3967225715719064,0.4824074285714286,-1.0316471900695539,0.3197307152893981,0.9997552398709111,-4.594197328485932,CD4+ CM,CD39
CD4+ EM,CD39,CD4+ EM,-0.612514731800748,0.7326485882352941,-1.0054231563378517,0.32879021466207947,0.9997552398709111,-5.182368753580762,CD4+ EM,CD39
CD4+ TE,CD39,CD4+ TE,-0.010106207185374373,0.11189134375,-0.07775618051265053,0.9389860759651952,0.9997552398709111,-4.6753704567393655,CD4+ TE,CD39
CD8+ EM,CD39,CD8+ EM,0.1160260561605494,0.43218741666666666,0.16804551712819757,0.8684211614805892,0.9997552398709111,-5.599103898262835,CD8+ EM,CD39
CD8+ TE,CD39,CD8+ TE,-0.024666822750142703,0.14025466666666667,-0.09582336014534591,0.9247196174687125,0.9997552398709111,-5.074108539173137,CD8+ TE,CD39
CD4+ Th1,CD39,CD4+ Th1,-2.493848708111251,1.1200858076923077,-1.317726066180934,0.21034521350852703,0.9997552398709111,-4.57138647082712,CD4+ Th1,CD39
CD4+ TFH,CD39,CD4+ TFH,-1.4750485093833756,0.5094092727272728,-2.8065253190530313,0.017073812063607627,0.9997552398709111,-4.5558048205476815,CD4+ TFH,CD39
TCRgd+,CD39,TCRgd+,-0.1234109867500223,0.1774229138888889,-0.9383722008663178,0.36047476345172524,0.9997552398709111,-4.760105673789217,TCRgd+,CD39
CD4+ CM,CXCR3,CD4+ CM,0.016327699108138225,0.02439939285714286,0.046516599224396014,0.9635555212713038,0.9997552398709111,-4.626234227329334,CD4+ CM,CXCR3
CD4+ EM,CXCR3,CD4+ EM,0.024132305533849926,-0.0057138823529411745,0.12193106914830716,0.9043833253687292,0.9997552398709111,-5.628809756354614,CD4+ EM,CXCR3
CD4+ TE,CXCR3,CD4+ TE,0.010740605002125944,0.0036503421874999995,0.0586501102716087,0.9539570509386658,0.9997552398709111,-4.675576775433329,CD4+ TE,CXCR3
CD8+ EM,CXCR3,CD8+ EM,0.036859729615928295,0.03265722222222222,0.21565789808558344,0.8316792297671892,0.9997552398709111,-5.590743017472437,CD8+ EM,CXCR3
CD8+ TE,CXCR3,CD8+ TE,0.0689772284603086,0.07093433333333334,0.4057209447569436,0.6897297113690269,0.9997552398709111,-5.023698261639937,CD8+ TE,CXCR3
CD4+ Th1,CXCR3,CD4+ Th1,-0.00781723519720899,0.49247346153846155,-0.04392704017753208,0.9656301041797111,0.9997552398709111,-4.6350947989726246,CD4+ Th1,CXCR3
CD4+ TFH,CXCR3,CD4+ TFH,-0.027077845844503963,0.08765113636363636,-0.057329367341137596,0.955310938342599,0.9997552398709111,-4.604966743801916,CD4+ TFH,CXCR3
TCRgd+,CXCR3,TCRgd+,0.023275771298617375,-0.11441508333333333,0.19042314931476464,0.8511086717501246,0.9997552398709111,-5.004530258060566,TCRgd+,CXCR3
CD4+ CM,CD40L,CD4+ CM,-0.18258779526198451,0.18880693571428572,-0.5337685576176642,0.6018740941773799,0.9997552398709111,-4.617254347654978,CD4+ CM,CD40L
CD4+ EM,CD40L,CD4+ EM,0.06729521244344279,0.11196201023529412,0.4513387403852761,0.6574498320512439,0.9997552398709111,-5.541938985848651,CD4+ EM,CD40L
CD4+ TE,CD40L,CD4+ TE,0.023460112712584937,0.08642059375,0.12139255414511875,0.904891571724977,0.9997552398709111,-4.6746829524570535,CD4+ TE,CD40L
CD8+ EM,CD40L,CD8+ EM,0.025773022651596547,0.02177226111111111,0.18531764915769966,0.8550520377517908,0.9997552398709111,-5.596309622053824,CD8+ EM,CD40L
CD8+ TE,CD40L,CD8+ TE,0.05645833032617774,-0.018682725,0.37058864816295073,0.7152689842607266,0.9997552398709111,-5.032500744181102,CD8+ TE,CD40L
CD4+ Th1,CD40L,CD4+ Th1,0.32306095106114924,0.049005653846153845,0.9617178298984367,0.35373884700618774,0.9997552398709111,-4.59928916741362,CD4+ Th1,CD40L
CD4+ TFH,CD40L,CD4+ TFH,0.1429370367292223,0.07249235454545454,0.3461543476985455,0.7357567372579167,0.9997552398709111,-4.6037364206873095,CD4+ TFH,CD40L
TCRgd+,CD40L,TCRgd+,0.03661495321829294,0.06448094444444445,0.5567459666098417,0.5845573443453941,0.9997552398709111,-4.9235195010806905,TCRgd+,CD40L
CD4+ CM,PD-1,CD4+ CM,9.673138238572301e-4,0.09955125000000001,0.003677574172949588,0.9971176152451304,0.9997552398709111,-4.6263038667519165,CD4+ CM,PD-1
CD4+ EM,PD-1,CD4+ EM,0.033474295624159024,0.12046747058823529,0.13604253542508118,0.893385618553777,0.9997552398709111,-5.6271248523151955,CD4+ EM,PD-1
CD4+ TE,PD-1,CD4+ TE,-0.011870578618197344,-0.0038750031249999996,-0.10779340878569928,0.915499691879847,0.9997552398709111,-4.674929447907166,CD4+ TE,PD-1
CD8+ EM,PD-1,CD8+ EM,-0.033120741226405306,0.041909982222222225,-0.3198108184679273,0.7527939220570736,0.9997552398709111,-5.565278517360224,CD8+ EM,PD-1
CD8+ TE,PD-1,CD8+ TE,-0.054952931589440986,0.03962814166666667,-0.42536625515515847,0.6756116914369441,0.9997552398709111,-5.018437508866496,CD8+ TE,PD-1
CD4+ Th1,PD-1,CD4+ Th1,-0.057097984397713,0.05367719230769231,-0.25667684710221156,0.8014455218971265,0.9997552398709111,-4.632456943649497,CD4+ Th1,PD-1
CD4+ TFH,PD-1,CD4+ TFH,1.412962466484657e-4,0.1552741818181818,0.00031380304800767453,0.9997552398709111,0.9997552398709111,-4.6050018156729084,CD4+ TFH,PD-1
TCRgd+,PD-1,TCRgd+,-0.05164433607947269,0.10976878888888889,-0.8239524231254866,0.4207504740576774,0.9997552398709111,-4.817035148277898,TCRgd+,PD-1
