cluster_id,marker_id,ID,logFC,AveExpr,t,p_val,p_adj,B,celltype,marker
CD4+ CM,IFNg,CD4+ CM,0.0024451418282353575,0.055697730555555554,0.07989361971560431,0.9372533343385219,0.9696265260259623,-7.095337154137168,CD4+ CM,IFNg
CD4+ EM,IFNg,CD4+ EM,-0.012758559523412974,0.06257896666666667,-0.3151142681527005,0.7565037891503759,0.9696265260259623,-8.69317555015248,CD4+ EM,IFNg
CD4+ TFH,IFNg,CD4+ TFH,-0.01488399199467338,0.037254244444444445,-0.5192736589786128,0.6102538296477515,0.9696265260259623,-6.679615630383776,CD4+ TFH,IFNg
CD4+ CM,CD39,CD4+ CM,-0.016572196795352975,0.14629833333333334,-0.5207991363120403,0.6092132193781058,0.9696265260259623,-6.957204586263545,CD4+ CM,CD39
CD4+ TE,CD39,CD4+ TE,0.005540758726188274,0.08379416666666667,0.40003163843530687,0.6941069613957556,0.9696265260259623,-7.967785093314082,CD4+ TE,CD39
CD8+ TE,CD39,CD8+ TE,-0.009578153845960323,0.12553641666666668,-0.19051979332841884,0.851154813800167,0.9696265260259623,-8.315077230550466,CD8+ TE,CD39
CD4+ TFH,CD39,CD4+ TFH,-0.011439809706180781,0.15698082777777778,-0.30978446924344666,0.7604839258457028,0.9696265260259623,-6.769504317378949,CD4+ TFH,CD39
CD4+ EM,CXCR3,CD4+ EM,0.028695706924697632,0.03997261111111111,0.3859948015987289,0.7042807689580339,0.9696265260259623,-8.667065741081165,CD4+ EM,CXCR3
CD8+ EM,CXCR3,CD8+ EM,0.01956003600109194,0.05390836111111111,0.3229055345235439,0.7506981797494274,0.9696265260259623,-8.520282575121849,CD8+ EM,CXCR3
CD8+ TE,CXCR3,CD8+ TE,0.0146954782139698,0.0852026111111111,0.3448269213696474,0.7344470016858251,0.9696265260259623,-8.271570658921691,CD8+ TE,CXCR3
CD4+ TFH,CXCR3,CD4+ TFH,-0.007340998279878006,0.05626511111111111,-0.1380056995591204,0.8918547683293878,0.9696265260259623,-6.809610401648735,CD4+ TFH,CXCR3
CD4+ EM,CD40L,CD4+ EM,0.019094115603922192,0.1142971611111111,0.39021910194142134,0.701212841509455,0.9696265260259623,-8.665345629094622,CD4+ EM,CD40L
CD4+ TE,CD40L,CD4+ TE,0.0059988912438243246,0.07320792055555556,0.21637059495162644,0.8312698274342701,0.9696265260259623,-8.027292747450636,CD4+ TE,CD40L
CD8+ EM,CD40L,CD8+ EM,-0.004648499767774754,0.004865677777777778,-0.12222081959235165,0.9041550170216964,0.9696265260259623,-8.567389333704844,CD8+ EM,CD40L
CD8+ TE,CD40L,CD8+ TE,-0.016393237919697917,-0.01711363611111111,-0.34794666360212106,0.7321445079511688,0.9696265260259623,-8.270435210213614,CD8+ TE,CD40L
TCRgd+,CD40L,TCRgd+,0.007246590467940331,0.05536074638888889,0.25382497039322655,0.8026703084186153,0.9696265260259623,-7.712213986777917,TCRgd+,CD40L
CD4+ CM,PD-1,CD4+ CM,-0.007015091920570467,0.07078565,-0.2487320777280828,0.8065432617237557,0.9696265260259623,-7.066220794332499,CD4+ CM,PD-1
CD4+ EM,PD-1,CD4+ EM,-0.011116697499710058,0.12178808333333334,-0.17325763302740732,0.8644918271383241,0.9696265260259623,-8.729701454795494,CD4+ EM,PD-1
CD4+ Naive,PD-1,CD4+ Naive,-0.0020482813007609096,0.006274464444444444,-0.09718091408819363,0.923717437025844,0.9696265260259623,-6.7910068439040545,CD4+ Naive,PD-1
CD4+ TE,PD-1,CD4+ TE,0.003965517331540554,0.005277811111111111,0.31956025608848104,0.753189029974275,0.9696265260259623,-7.9981741351356055,CD4+ TE,PD-1
CD8+ EM,PD-1,CD8+ EM,0.004119492326682559,0.06096841944444445,0.0945405080929898,0.9257834163163623,0.9696265260259623,-8.570562194277814,CD8+ EM,PD-1
CD8+ TE,PD-1,CD8+ TE,0.007419053828802026,0.04377684722222223,0.1919003885013992,0.8500900891230683,0.9696265260259623,-8.314798500454101,CD8+ TE,PD-1
CD4+ Th1,PD-1,CD4+ Th1,-0.007599871576059228,0.13991938888888888,-0.12536829030764476,0.9017002669052496,0.9696265260259623,-6.77995184374922,CD4+ Th1,PD-1
TCRgd+,PD-1,TCRgd+,0.004378519154029381,0.07022356944444444,0.1300765033602742,0.8980301951385552,0.9696265260259623,-7.73725659842367,TCRgd+,PD-1
CD4+ TFH,CD19,CD4+ TFH,0.00148267755699165,0.029262455555555556,0.062088102988720084,0.9512156521441286,0.9769241832831591,-6.817552360134031,CD4+ TFH,CD19
CD8+ EM,CCR7,CD8+ EM,-0.001396407210459389,-0.03214927777777778,-0.05160193014477707,0.9594464043048984,0.9799022553042155,-8.573881740590059,CD8+ EM,CCR7
CD4+ EM,CD45RO,CD4+ EM,0.011315406798777206,2.3626944444444447,0.04379639478444565,0.9655761989401188,0.9799022553042155,-8.744558997069507,CD4+ EM,CD45RO
CD8+ TE,CD4,CD8+ TE,0.0034534183630952086,0.13441094444444443,0.0457417458453852,0.9640482649636284,0.9799022553042155,-8.333153760610992,CD8+ TE,CD4
CD4+ CM,CXCR1,CD4+ CM,9.88509526937116e-4,-0.020533233333333335,0.046939491141869384,0.9631075929845092,0.9799022553042155,-7.097534363187326,CD4+ CM,CXCR1
CD8+ TE,CD3,CD8+ TE,-0.005124311104072077,2.6226916666666664,-0.03254753558224844,0.9744138839239105,0.985945409177448,-8.33370021541244,CD8+ TE,CD3
CD8+ TE,CD127,CD8+ TE,-6.764540838500516e-4,0.08907908333333334,-0.024972915336651278,0.9803668997580545,0.9890427130302496,-8.333930715143602,CD8+ TE,CD127
CD4+ EM,TIM3,CD4+ EM,1.0351741478724306e-4,0.08932738888888889,0.0017632024833869554,0.9986136611966543,0.9998279998968985,-8.745572428096215,CD4+ EM,TIM3
CD4+ EM,OX40,CD4+ EM,2.6045388456359116e-5,0.22909161666666666,2.1875665918964145e-4,0.9998279998968985,0.9998279998968985,-8.745574048091632,CD4+ EM,OX40
CD4+ Naive,IFNg,CD4+ Naive,4.4727714857841955e-5,0.05019136388888889,0.002107897932119977,0.9983426407141147,0.9998279998968985,-6.79594123811757,CD4+ Naive,IFNg
